id,epigraph,district,barrio,state
10002006,960201,01,105,Abierto
10002008,561006,01,101,Abierto
10002009,561001,01,104,Abierto
10002016,477301,01,101,Abierto
10002018,472202,01,104,Abierto
10002019,472302,01,104,Abierto
10002024,561005,01,106,Abierto
10002025,472302,01,102,Abierto
10002026,563005,01,104,Abierto
10002032,561004,01,106,Abierto
10002039,471902,01,106,Abierto
10002052,563005,01,105,Abierto
10002055,561006,01,105,Abierto
10002056,561002,01,106,Abierto
10002057,561005,01,102,Abierto
10002061,561004,01,105,Abierto
10002063,561006,01,101,Abierto
10002066,472102,01,101,Abierto
10002067,561001,01,101,Abierto
10002074,561001,01,101,Abierto
10002075,561001,01,101,Abierto
10002077,561004,01,106,Abierto
10002079,561004,01,101,Abierto
10002081,561006,01,106,Abierto
10002084,561001,01,106,Abierto
10002088,561004,01,105,Abierto
10002090,561005,01,105,Abierto
10002091,561005,01,105,Abierto
10002095,561001,01,101,Abierto
10002098,561001,01,101,Abierto
10002099,471902,01,101,Baja Reunificación
10002100,960203,01,101,Abierto
10002102,472911,01,101,Cerrado
10002103,472911,01,101,Cerrado
10002104,561001,01,101,Abierto
10002105,471104,01,101,Abierto
10002107,561004,01,101,Abierto
10002110,561005,01,105,Abierto
10002111,471901,01,101,Abierto
10002114,561006,01,101,Abierto
10002119,472402,01,101,Abierto
10002123,683001,01,101,Abierto
10002124,471902,01,101,Abierto
10002128,181001,01,106,Baja
10002132,472407,01,104,Abierto
10002133,562903,01,101,Cerrado
10002135,561005,01,105,Abierto
10002138,561004,01,102,Abierto
10002139,561004,01,101,Abierto
10002142,552001,01,106,Abierto
10002144,477603,01,101,Cerrado
10002145,931001,01,104,Abierto
10002149,932006,01,104,Abierto
10002151,563005,01,101,Abierto
10002154,477201,01,104,Abierto
10002156,561001,01,104,Abierto
10002159,477101,01,106,Baja
10002160,730001,01,106,Abierto
10002161,477101,01,104,Abierto
10002162,561001,01,101,Abierto
10002168,477201,01,104,Abierto
10002171,477808,01,106,Abierto
10002173,474201,01,101,Abierto
10002174,477101,01,104,Abierto
10002176,949902,01,101,Abierto
10002179,563004,01,106,Abierto
10002181,477101,01,105,Abierto
10002182,522002,01,104,Abierto
10002187,472102,01,105,Abierto
10002188,477201,07,701,Baja Reunificación
10002195,472911,01,104,Abierto
10002201,181001,01,105,Abierto
10002206,477201,01,101,Abierto
10002208,561005,01,105,Abierto
10002210,960202,01,102,Cerrado
10002212,472202,01,105,Abierto
10002222,471902,01,101,Abierto
10002224,471902,01,102,Abierto
10002228,561001,01,104,Abierto
10002231,551001,01,105,Abierto
10002235,452003,01,101,Abierto
10002236,551001,01,103,Abierto
10002237,561001,01,101,Abierto
10002238,854003,01,105,Abierto
10002241,889002,01,102,Abierto
10002244,551001,01,103,Abierto
10002257,855001,01,105,Abierto
10002261,471101,01,102,Abierto
10002267,472101,01,106,Abierto
10002269,472102,01,105,Abierto
10002275,461601,01,104,Abierto
10002288,471902,01,106,Abierto
10002292,000000,01,102,Abierto
10002295,561006,01,103,Abierto
10002296,471902,01,101,Abierto
10002297,561001,01,106,Abierto
10002300,561006,01,105,Abierto
10002302,477201,01,106,Abierto
10002304,142001,01,106,Abierto
10002306,472201,01,102,Abierto
10002311,960201,01,101,Abierto
10002314,477101,01,105,Baja Reunificación
10002315,477201,01,104,Abierto
10002316,477201,01,104,Abierto
10002317,472201,01,102,Abierto
10002323,960901,01,104,Abierto
10002325,561006,01,102,Abierto
10002327,477201,01,104,Abierto
10002328,561004,01,106,Abierto
10002329,561002,01,106,Abierto
10002337,561006,01,106,Abierto
10002340,561001,01,103,Abierto
10002342,561005,01,104,Abierto
10002346,471101,01,104,Abierto
10002349,561001,01,104,Abierto
10002350,477601,01,104,Abierto
10002356,561004,01,101,Abierto
10002357,561004,01,102,Abierto
10002358,561001,01,102,Abierto
10002362,561001,01,103,Abierto
10002364,561004,01,103,Abierto
10002368,561006,01,106,Abierto
10002369,472910,01,105,Abierto
10002370,472911,01,104,Abierto
10002373,563005,01,101,Abierto
10002376,475901,01,105,Abierto
10002379,472403,01,105,Abierto
10002385,477101,01,105,Baja Reunificación
10002387,477101,01,105,Baja Reunificación
10002390,477807,01,104,Abierto
10002392,561004,01,101,Abierto
10002397,610002,01,102,Abierto
10002400,561004,01,103,Abierto
10002405,477701,01,105,Abierto
10002406,960201,01,104,Abierto
10002410,561001,01,102,Abierto
10002412,869008,01,104,Abierto
10002415,561001,01,101,Abierto
10002419,432001,01,102,Abierto
10002425,651001,01,104,Baja
10002427,472405,01,106,Abierto
10002429,472204,01,105,Abierto
10002432,472402,01,102,Abierto
10002433,472202,01,102,Abierto
10002434,472406,01,102,Abierto
10002435,561001,01,106,Abierto
10002436,472911,01,102,Abierto
10002439,476201,01,102,Abierto
10002442,472406,01,104,Abierto
10002443,960201,01,104,Cerrado
10002447,861002,01,105,Abierto
10002450,472911,01,103,Abierto
10002456,521001,01,106,Abierto
10002458,561002,01,104,Abierto
10002463,561004,01,106,Abierto
10002464,960201,01,102,Abierto
10002469,561001,01,106,Abierto
10002472,683001,01,101,Abierto
10002473,683001,01,101,Abierto
10002475,683001,01,104,Baja
10002479,681001,01,102,Abierto
10002483,471104,01,101,Abierto
10002487,683001,01,105,Abierto
10002490,681001,01,104,Abierto
10002495,472402,01,105,Abierto
10002497,471101,01,102,Abierto
10002499,960201,01,105,Abierto
10002501,561001,01,106,Abierto
10002502,561004,01,106,Abierto
10002503,561005,01,106,Cerrado
10002506,960201,01,105,Abierto
10002508,561006,01,106,Abierto
10002509,561005,01,104,Abierto
10002511,474102,01,106,Abierto
10002513,561001,01,105,Abierto
10002515,561004,01,105,Abierto
10002516,960201,01,106,Baja
10002518,477201,01,105,Abierto
10002519,561004,01,103,Abierto
10002522,561001,01,103,Abierto
10002528,477101,01,106,Abierto
10002536,862003,01,101,Abierto
10002538,561001,01,102,Abierto
10002540,960201,01,105,Abierto
10002544,561004,01,102,Abierto
10002547,563001,01,102,Abierto
10002550,472907,01,102,Abierto
10002551,960201,01,102,Abierto
10002553,561004,01,101,Abierto
10002558,610002,01,105,Baja Reunificación
10002560,471101,01,101,Abierto
10002562,471104,01,102,Abierto
10002570,563005,01,102,Abierto
10002571,610002,01,102,Abierto
10002574,477101,01,102,Abierto
10002582,471104,01,101,Abierto
10002599,471104,01,105,Abierto
10002603,476101,01,103,Abierto
10002604,472202,01,102,Cerrado
10002606,561001,01,105,Abierto
10002609,561001,01,103,Abierto
10002612,960203,01,102,Abierto
10002616,960201,01,104,Abierto
10002617,855002,01,102,Cerrado
10002626,141001,01,105,Abierto
10002641,471104,01,102,Abierto
10002642,463901,01,101,Abierto
10002643,471104,01,104,Abierto
10002644,561004,01,102,Abierto
10002645,000000,01,104,Abierto
10002647,000000,01,105,Abierto
10002649,477101,01,105,Baja Reunificación
10002653,477101,01,102,Cerrado
10002658,563007,01,106,Abierto
10002660,477101,01,104,Abierto
10002661,477808,01,104,Abierto
10002663,477101,01,104,Abierto
10002664,477101,01,104,Abierto
10002666,477101,01,104,Abierto
10002668,960201,01,104,Abierto
10002670,477101,01,104,Abierto
10002671,477201,01,104,Abierto
10002672,477101,01,104,Abierto
10002675,477701,01,105,Abierto
10002683,471103,01,104,Abierto
10002688,474201,01,105,Abierto
10002689,474201,01,105,Abierto
10002696,561004,01,105,Abierto
10002697,472911,01,102,Abierto
10002698,471101,01,102,Abierto
10002709,561004,01,106,Abierto
10002711,949902,01,101,Abierto
10002718,471101,01,105,Abierto
10002729,563005,01,101,Abierto
10002730,561001,01,102,Baja
10002731,561001,01,104,Abierto
10002733,563002,01,104,Abierto
10002734,561001,01,104,Abierto
10002737,521001,01,101,Abierto
10002741,471101,01,105,Abierto
10002742,960202,01,105,Abierto
10002750,471101,01,105,Abierto
10002751,472402,01,104,Abierto
10002752,855002,01,101,Abierto
10002763,683001,01,102,Abierto
10002764,551003,01,105,Abierto
10002768,855002,01,106,Cerrado
10002770,855002,01,106,Abierto
10002791,472404,01,104,Abierto
10002792,472905,01,104,Cerrado
10002797,855002,01,105,Abierto
10002804,472911,01,102,Cerrado
10002807,900001,01,104,Baja
10002809,551005,01,105,Abierto
10002811,000000,01,106,Cerrado
10002812,464801,01,104,Abierto
10002817,855002,01,105,Baja
10002821,563005,01,102,Abierto
10002822,855002,01,105,Abierto
10002824,561001,01,106,Abierto
10002833,472911,01,104,Abierto
10002834,561001,01,104,Abierto
10002844,551001,01,103,Abierto
10002847,477101,01,106,Abierto
10002848,561006,01,104,Abierto
10002849,477808,01,101,Abierto
10002856,472407,01,105,Abierto
10002857,561001,01,105,Abierto
10002859,551001,01,101,Abierto
10002862,561001,01,105,Abierto
10002866,000000,01,105,Cerrado
10002871,561004,01,105,Abierto
10002872,561006,01,105,Abierto
10002874,563005,01,105,Abierto
10002879,561004,01,105,Abierto
10002881,561001,01,105,Abierto
10002882,561001,01,105,Abierto
10002883,521001,01,105,Abierto
10002887,561006,01,105,Abierto
10002892,561002,01,105,Abierto
10002905,551005,01,101,Cerrado
10002906,472911,01,102,Abierto
10002911,477701,01,104,Abierto
10002920,471902,01,105,Abierto
10002921,471101,01,105,Abierto
10002922,471902,01,106,Abierto
10002934,471101,01,105,Abierto
10002937,471101,01,105,Abierto
10002956,472407,01,102,Abierto
10002965,472401,01,104,Abierto
10002967,561001,01,105,Abierto
10002968,561001,01,105,Abierto
10002970,561001,01,105,Abierto
10002975,561004,01,105,Abierto
10002978,471101,01,104,Abierto
10002984,472405,01,106,Abierto
10002986,472403,01,104,Abierto
10002987,960203,01,104,Abierto
10002989,474201,01,106,Abierto
10002990,475907,01,106,Abierto
10002991,472903,01,106,Abierto
10002997,477201,01,106,Abierto
10003000,477201,01,106,Abierto
10003001,477201,01,106,Abierto
10003003,561001,01,105,Abierto
10003004,561001,01,105,Abierto
10003009,561005,01,105,Abierto
10003010,561005,01,105,Abierto
10003012,561005,01,105,Abierto
10003013,472407,01,106,Abierto
10003014,561001,01,103,Abierto
10003015,563004,01,105,Abierto
10003016,561001,01,101,Abierto
10003017,472101,01,105,Abierto
10003018,561004,01,104,Abierto
10003019,477501,01,104,Abierto
10003020,477101,01,104,Abierto
10003021,522002,01,102,Abierto
10003022,477501,01,106,Abierto
10003027,477701,01,106,Abierto
10003031,472903,01,105,Abierto
10003032,477101,01,106,Abierto
10003036,477808,01,105,Abierto
10003037,477101,01,104,Abierto
10003038,477101,01,105,Abierto
10003042,477101,01,106,Abierto
10003044,477101,01,106,Abierto
10003045,561005,01,103,Abierto
10003047,477201,01,102,Abierto
10003048,479001,01,104,Abierto
10003052,561006,01,103,Abierto
10003056,561004,01,101,Abierto
10003057,561006,01,101,Abierto
10003080,821001,01,103,Abierto
10003082,949902,01,105,Abierto
10003097,561001,01,104,Abierto
10003099,852002,01,101,Abierto
10003100,472407,01,105,Abierto
10003117,561005,01,106,Abierto
10003119,920002,01,106,Abierto
10003121,000000,01,104,Cerrado
10003126,477101,01,106,Abierto
10003132,475907,01,105,Cerrado
10003138,477101,01,105,Cerrado
10003140,561006,01,105,Abierto
10003141,477301,01,101,Abierto
10003144,561004,01,103,Abierto
10003145,474102,01,105,Abierto
10003151,181001,01,105,Abierto
10003153,471902,01,105,Abierto
10003156,476101,01,105,Abierto
10003157,472407,01,105,Abierto
10003158,561006,01,105,Abierto
10003161,561001,01,105,Abierto
10003165,477501,01,105,Abierto
10003167,960203,01,105,Abierto
10003168,472911,01,105,Abierto
10003169,551003,01,104,Abierto
10003176,551005,01,102,Abierto
10003184,551003,01,103,Abierto
10003187,551003,01,103,Abierto
10003190,821001,01,105,Baja Reunificación
10003192,476301,01,105,Abierto
10003195,472407,01,105,Abierto
10003196,477101,01,105,Abierto
10003197,471902,01,105,Abierto
10003198,477101,01,105,Abierto
10003201,472406,01,105,Abierto
10003202,477808,01,105,Abierto
10003203,477101,01,106,Abierto
10003204,561001,01,104,Abierto
10003208,551003,01,104,Abierto
10003211,471902,01,106,Abierto
10003213,477806,01,105,Abierto
10003214,475907,01,105,Abierto
10003215,182001,01,105,Abierto
10003219,477101,01,101,Abierto
10003225,471902,01,106,Abierto
10003226,476101,01,105,Abierto
10003227,472407,01,105,Abierto
10003230,476101,01,105,Abierto
10003232,475101,01,106,Abierto
10003233,563005,01,106,Abierto
10003234,432001,01,102,Cerrado
10003236,477101,01,105,Abierto
10003238,475101,01,105,Abierto
10003240,471101,01,105,Abierto
10003243,474201,01,105,Abierto
10003244,561006,01,105,Abierto
10003246,561006,01,101,Abierto
10003253,561001,01,105,Cerrado
10003256,472406,01,105,Abierto
10003260,960201,01,105,Abierto
10003263,821001,01,101,Abierto
10003270,551003,01,104,Abierto
10003276,651001,01,102,Abierto
10003277,471104,01,102,Abierto
10003279,472301,01,101,Abierto
10003280,472302,01,101,Abierto
10003281,472407,01,101,Abierto
10003282,561005,01,101,Abierto
10003286,561001,01,106,Abierto
10003290,461601,01,104,Abierto
10003291,932006,01,104,Abierto
10003293,471101,01,102,Abierto
10003297,551001,01,103,Abierto
10003303,477501,01,106,Abierto
10003304,47800112,01,104,Abierto
10003305,472201,01,104,Baja Reunificación
10003307,472202,01,104,Abierto
10003308,471902,01,106,Abierto
10003309,821001,01,103,Abierto
10003313,563004,01,101,Abierto
10003315,561006,01,103,Baja
10003321,477808,01,106,Abierto
10003323,477101,01,106,Abierto
10003324,561001,01,105,Abierto
10003330,900003,01,105,Abierto
10003331,960203,01,105,Abierto
10003334,932004,01,103,Abierto
10003335,855002,01,104,Abierto
10003341,472407,01,101,Abierto
10003344,461601,01,104,Abierto
10003346,475901,01,102,Abierto
10003348,692001,01,102,Abierto
10003349,641001,01,101,Abierto
10003355,561005,01,104,Abierto
10003356,561004,01,104,Abierto
10003360,561004,01,102,Abierto
10003362,742001,01,104,Abierto
10003364,472401,01,104,Cerrado
10003365,952005,01,106,Abierto
10003366,960901,01,105,Abierto
10003367,477701,01,106,Abierto
10003372,960203,01,103,Abierto
10003373,561001,01,106,Abierto
10003374,960201,01,105,Abierto
10003376,471902,01,104,Abierto
10003379,960201,01,105,Baja Reunificación
10003380,960201,01,105,Abierto
10003381,960203,01,103,Abierto
10003382,960201,01,106,Baja
10003383,960901,01,106,Abierto
10003386,471101,01,101,Abierto
10003396,960201,01,102,Abierto
10003397,561004,01,106,Abierto
10003412,472908,01,101,Abierto
10003414,472202,01,101,Abierto
10003415,561004,01,105,Abierto
10003423,477101,01,102,Abierto
10003427,861002,01,104,Abierto
10003429,960201,01,104,Abierto
10003433,561001,01,106,Abierto
10003439,471104,01,101,Abierto
10003440,960201,01,104,Abierto
10003445,551003,01,103,Abierto
10003446,551003,01,103,Abierto
10003451,551003,01,103,Abierto
10003457,551003,01,102,Abierto
10003462,561004,01,105,Abierto
10003463,561006,01,105,Abierto
10003466,561004,01,105,Abierto
10003468,561001,01,105,Abierto
10003474,561004,01,105,Abierto
10003480,474102,01,104,Abierto
10003484,477101,01,106,Abierto
10003486,561004,01,105,Abierto
10003487,960201,01,104,Abierto
10003490,563005,01,106,Abierto
10003493,551003,01,106,Abierto
10003503,563005,01,106,Abierto
10003505,561004,01,101,Abierto
10003507,960201,01,104,Abierto
10003510,472406,01,101,Abierto
10003511,561002,01,104,Abierto
10003512,931008,01,105,Abierto
10003523,471101,01,101,Abierto
10003533,561006,01,105,Abierto
10003534,960201,01,103,Cerrado
10003543,561004,01,101,Abierto
10003546,561001,01,104,Abierto
10003547,561001,01,101,Abierto
10003548,561004,01,106,Abierto
10003549,522003,01,105,Abierto
10003550,551003,01,105,Abierto
10003554,561001,01,101,Abierto
10003556,855002,01,101,Abierto
10003560,477602,01,105,Cerrado
10003563,561007,01,102,Abierto
10003571,471104,01,101,Abierto
10003572,477101,01,102,Cerrado
10003575,472202,01,101,Abierto
10003583,477101,01,103,Abierto
10003584,475905,01,103,Abierto
10003585,477101,01,103,Abierto
10003587,960901,01,104,Abierto
10003588,561004,01,104,Abierto
10003590,477101,01,105,Abierto
10003592,472911,01,105,Abierto
10003594,563004,01,101,Abierto
10003595,475101,01,103,Abierto
10003596,960401,01,103,Abierto
10003597,949902,01,102,Abierto
10003598,561005,01,102,Abierto
10003600,000000,01,104,Abierto
10003601,472407,01,105,Cerrado
10003602,472501,01,104,Abierto
10003604,561001,01,105,Abierto
10003607,561004,01,103,Abierto
10003610,561001,01,105,Abierto
10003611,474102,01,101,Abierto
10003612,561004,01,104,Abierto
10003613,561006,01,106,Cerrado
10003616,471101,01,102,Abierto
10003618,561001,01,103,Cerrado
10003620,472201,01,105,Abierto
10003626,477101,01,102,Abierto
10003629,960901,01,104,Abierto
10003630,477101,01,101,Abierto
10003632,551001,01,101,Abierto
10003633,000000,01,103,Abierto
10003648,432001,01,101,Abierto
10003649,683001,01,104,Abierto
10003652,477201,01,102,Abierto
10003654,561006,01,102,Abierto
10003656,559002,01,106,Abierto
10003657,551001,01,101,Abierto
10003658,551001,01,106,Abierto
10003659,551001,01,103,Abierto
10003661,561004,01,103,Abierto
10003662,471902,01,106,Abierto
10003663,474201,01,106,Abierto
10003664,476101,01,105,Abierto
10003665,477101,01,105,Abierto
10003666,472901,01,102,Abierto
10003669,477501,01,106,Cerrado
10003673,472403,01,104,Abierto
110000022,471902,11,1102,Abierto
110000025,471101,11,1102,Abierto
110000046,432001,11,1102,Abierto
110000049,749001,11,1103,Abierto
110000053,932007,11,1105,Abierto
110000078,477501,11,1107,Cerrado
110000087,472102,11,1102,Abierto
110000112,742001,11,1102,Abierto
110000150,521001,11,1105,Abierto
110000166,692002,11,1107,Abierto
110000201,949101,11,1105,Abierto
110000203,432001,11,1105,Abierto
110000204,472601,11,1103,Cerrado
110000220,561005,11,1103,Cerrado
110000233,562101,11,1103,Cerrado
110000253,432001,11,1105,Cerrado
110000255,861002,11,1103,Abierto
110000275,130001,11,1106,Abierto
110000305,412001,11,1103,Uso vivienda
110000344,472101,11,1104,Abierto
110000348,920001,11,1105,Abierto
110000357,862003,11,1102,Abierto
110000373,472911,11,1103,Abierto
110000375,471101,11,1104,Cerrado
110000389,181001,11,1102,Abierto
110000415,561005,11,1104,Abierto
110000459,750002,11,1104,Abierto
110000475,432001,11,1106,Abierto
110000476,477501,11,1104,Abierto
110000479,561004,11,1104,Abierto
110000495,563002,11,1102,Abierto
110000501,477301,11,1101,Abierto
110000505,250002,11,1106,Cerrado
110000550,855002,11,1105,Abierto
110000558,472401,11,1105,Cerrado
110000563,561006,11,1104,Abierto
110000572,952005,11,1101,Cerrado
